age,gender,exp_name,logic,belief,problem_type,judgments,brightness_rating,validity_rating,brightness,participant,ah4,crt,cog_ability,cog_style
21,Female,brightVal_exp4,Invalid,Believable,Disjunction,Brightness,3,NA,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Syllogism,Brightness,4,NA,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Disjunction,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Disjunction,Validity,NA,0,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Conditional,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Syllogism,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Conditional,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Conditional,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Disjunction,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Syllogism,Validity,NA,0,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Syllogism,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Conditional,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Syllogism,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Disjunction,Validity,NA,0,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Conditional,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Disjunction,Validity,NA,0,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Disjunction,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Syllogism,Validity,NA,0,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Syllogism,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Syllogism,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Disjunction,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Conditional,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Disjunction,Validity,NA,0,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Syllogism,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Disjunction,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Disjunction,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Syllogism,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Syllogism,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Syllogism,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Conditional,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Conditional,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Disjunction,Validity,NA,0,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Disjunction,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Conditional,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Conditional,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Syllogism,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Syllogism,Validity,NA,0,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Disjunction,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Conditional,Validity,NA,0,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Disjunction,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Conditional,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Conditional,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Disjunction,Validity,NA,0,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Conditional,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Syllogism,Validity,NA,0,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Disjunction,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Conditional,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Syllogism,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Conditional,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Conditional,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Conditional,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Syllogism,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Disjunction,Validity,NA,0,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Syllogism,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Disjunction,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Conditional,Validity,NA,0,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Disjunction,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Syllogism,Validity,NA,NA,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Conditional,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Syllogism,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Syllogism,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Disjunction,Validity,NA,0,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Disjunction,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Conditional,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Conditional,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Disjunction,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Syllogism,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Conditional,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Conditional,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Disjunction,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Syllogism,Validity,NA,0,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Syllogism,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Conditional,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Conditional,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Disjunction,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Syllogism,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Conditional,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Disjunction,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Disjunction,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Syllogism,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Conditional,Validity,NA,0,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Syllogism,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Conditional,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Syllogism,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Syllogism,Validity,NA,NA,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Syllogism,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Disjunction,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Syllogism,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Conditional,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Disjunction,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Believable,Conditional,Validity,NA,0,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Disjunction,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Syllogism,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Conditional,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Syllogism,Validity,NA,0,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Unbelievable,Disjunction,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Valid,Believable,Disjunction,Validity,NA,1,Low,Person_113,34,0,low_ca,low_acs
21,Female,brightVal_exp4,Invalid,Unbelievable,Disjunction,Validity,NA,1,High,Person_113,34,0,low_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Syllogism,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Conditional,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Disjunction,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Syllogism,Brightness,5,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Disjunction,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Conditional,Brightness,6,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Disjunction,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Conditional,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Conditional,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Conditional,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Syllogism,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Conditional,Brightness,6,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Syllogism,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Syllogism,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Conditional,Brightness,6,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Syllogism,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Disjunction,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Conditional,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Syllogism,Brightness,6,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Syllogism,Brightness,6,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Disjunction,Brightness,6,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Syllogism,Brightness,6,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Conditional,Brightness,6,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Syllogism,Brightness,6,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Conditional,Brightness,6,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Disjunction,Brightness,6,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Disjunction,Brightness,6,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Syllogism,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Conditional,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Syllogism,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Conditional,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Syllogism,Brightness,6,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Syllogism,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Syllogism,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Conditional,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Conditional,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Conditional,Brightness,6,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Syllogism,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Conditional,Brightness,6,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Syllogism,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Conditional,Brightness,6,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Disjunction,Brightness,6,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Conditional,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Conditional,Brightness,6,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Syllogism,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Disjunction,Brightness,6,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Disjunction,Brightness,6,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Syllogism,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Syllogism,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Syllogism,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Disjunction,Brightness,6,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Disjunction,Brightness,6,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Syllogism,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Conditional,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Conditional,Brightness,6,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Conditional,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Disjunction,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Syllogism,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Syllogism,Brightness,6,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Disjunction,Brightness,6,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Syllogism,Brightness,6,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Syllogism,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Disjunction,Brightness,6,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Conditional,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Conditional,Brightness,6,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Syllogism,Brightness,6,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Disjunction,Brightness,6,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Disjunction,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Syllogism,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Disjunction,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Disjunction,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Disjunction,Brightness,6,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Conditional,Brightness,6,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Conditional,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Disjunction,Brightness,6,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Conditional,Brightness,6,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Syllogism,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Conditional,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Disjunction,Brightness,6,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Conditional,Brightness,6,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Disjunction,Brightness,6,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Conditional,Brightness,6,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Disjunction,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Disjunction,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Syllogism,Brightness,6,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Disjunction,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Disjunction,Brightness,6,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Syllogism,Brightness,1,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Conditional,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Disjunction,Brightness,6,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Syllogism,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Conditional,Brightness,6,NA,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Disjunction,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Disjunction,Brightness,6,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Disjunction,Brightness,1,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Disjunction,Brightness,6,NA,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Disjunction,Validity,NA,1,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Syllogism,Validity,NA,1,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Disjunction,Validity,NA,1,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Disjunction,Validity,NA,1,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Syllogism,Validity,NA,0,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Syllogism,Validity,NA,0,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Syllogism,Validity,NA,1,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Conditional,Validity,NA,1,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Disjunction,Validity,NA,1,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Disjunction,Validity,NA,0,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Conditional,Validity,NA,1,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Syllogism,Validity,NA,1,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Syllogism,Validity,NA,0,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Conditional,Validity,NA,0,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Conditional,Validity,NA,0,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Disjunction,Validity,NA,1,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Syllogism,Validity,NA,0,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Disjunction,Validity,NA,0,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Syllogism,Validity,NA,1,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Conditional,Validity,NA,0,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Disjunction,Validity,NA,0,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Syllogism,Validity,NA,0,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Syllogism,Validity,NA,0,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Believable,Syllogism,Validity,NA,1,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Syllogism,Validity,NA,1,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Disjunction,Validity,NA,1,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Disjunction,Validity,NA,1,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Disjunction,Validity,NA,0,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Conditional,Validity,NA,1,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Conditional,Validity,NA,0,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Conditional,Validity,NA,1,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Believable,Syllogism,Validity,NA,0,Low,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Invalid,Unbelievable,Conditional,Validity,NA,0,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Conditional,Validity,NA,0,High,Person_114,41,1,high_ca,low_acs
19,Female,brightVal_exp4,Valid,Unbelievable,Syllogism,Validity,NA,1,High,Person_114,41,1,high_ca,low_acs
